,movieId,genreId
11152,7720,1
11153,7720,2
11154,7720,5
11155,7720,15
11156,7728,6
11157,7728,8
11158,7728,10
11159,7728,17
11160,7738,5
11161,7738,8
11162,7738,15
11163,7743,2
11164,7743,4
11165,7743,16
11166,7748,6
11167,7748,8
11168,7753,8
11169,7757,1
11170,7757,2
11171,7757,9
11172,7759,8
11173,7762,8
11174,7762,17
11175,7764,8
11176,7764,11
11177,7766,1
11178,7766,8
11179,7766,17
11180,7766,18
11181,7767,8
11182,7771,2
11183,7771,8
11184,7773,8
11185,7774,2
11186,7774,4
11187,7782,1
11188,7782,8
11189,7786,7
11190,7787,1
11191,7787,8
11192,7787,18
11193,7789,8
11194,7790,3
11195,7790,4
11196,7790,5
11197,7791,6
11198,7791,17
11199,7792,17
11200,7802,1
11201,7802,2
11202,7802,6
11203,7802,17
11204,7809,8
11205,7809,15
11206,7809,18
11207,7810,2
11208,7810,16
11209,7811,8
11210,7811,16
11211,7812,8
11212,7812,16
11213,7815,5
11214,7815,13
11215,7817,9
11216,7817,16
11217,7818,5
11218,7820,6
11219,7820,8
11220,7822,2
11221,7822,8
11222,7822,15
11223,7826,5
11224,7826,15
11225,7826,17
11226,7827,1
11227,7827,16
11228,7827,17
11229,7831,5
11230,7831,6
11231,7831,8
11232,7831,14
11233,7831,15
11234,7832,5
11235,7832,6
11236,7832,14
11237,7833,5
11238,7833,6
11239,7833,14
11240,7834,5
11241,7834,6
11242,7834,14
11243,7834,15
11244,7835,5
11245,7835,6
11246,7835,8
11247,7835,13
11248,7835,14
11249,7835,15
11250,7836,7
11251,7836,13
11252,7840,2
11253,7840,5
11254,7840,18
11255,7841,9
11256,7841,16
11257,7842,8
11258,7842,9
11259,7842,16
11260,7843,5
11261,7844,1
11262,7844,5
11263,7845,5
11264,7845,11
11265,7845,16
11266,7846,5
11267,7846,11
11268,7846,16
11269,7872,5
11270,7872,8
11271,7878,5
11272,7878,6
11273,7878,19
11274,7881,11
11275,7882,11
11276,7883,8
11277,7883,11
11278,7888,5
11279,7888,13
11280,7889,19
11281,7892,1
11282,7894,1
11283,7894,19
11284,7895,6
11285,7895,8
11286,7895,17
11287,7897,5
11288,7897,19
11289,7899,1
11290,7914,7
11291,7915,1
11292,7915,2
11293,7915,5
11294,7916,5
11295,7919,8
11296,7919,10
11297,7920,5
11298,7920,6
11299,7921,11
11300,7922,6
11301,7922,8
11302,7924,8
11303,7924,10
11304,7924,17
11305,7925,1
11306,7925,2
11307,7926,6
11308,7926,8
11309,7926,10
11310,7926,17
11311,7932,7
11312,7934,5
11313,7935,8
11314,7935,9
11315,7935,11
11316,7935,14
11317,7936,8
11318,7936,18
11319,7938,8
11320,7939,8
11321,7941,5
11322,7941,15
11323,7942,8
11324,7942,15
11325,7943,6
11326,7943,10
11327,7944,8
11328,7944,17
11329,7946,8
11330,7947,8
11331,7948,5
11332,7948,8
11333,7951,9
11334,7951,11
11335,7958,6
11336,7958,8
11337,7959,8
11338,7976,8
11339,7979,7
11340,7979,13
11341,7980,1
11342,7980,8
11343,7980,18
11344,7981,6
11345,7981,8
11346,7981,17
11347,7982,8
11348,7982,11
11349,7982,14
11350,7982,17
11351,7983,5
11352,7984,11
11353,7984,16
11354,7987,11
11355,7990,5
11356,7990,13
11357,7991,1
11358,7991,16
11359,7995,1
11360,7995,8
11361,8003,8
11362,8003,11
11363,8008,9
11364,8008,13
11365,8008,15
11366,8009,8
11367,8010,8
11368,8011,7
11369,8012,5
11370,8012,8
11371,8014,8
11372,8015,2
11373,8015,3
11374,8015,4
11375,8015,9
11376,8016,1
11377,8016,6
11378,8016,8
11379,8016,17
11380,8019,8
11381,8019,11
11382,8019,14
11383,8019,17
11384,8033,5
11385,8033,6
11386,8033,15
11387,8039,5
11388,8039,19
11389,8042,6
11390,8042,8
11391,8044,6
11392,8044,8
11393,8044,10
11394,8056,6
11395,8056,8
11396,8056,14
11397,8057,8
11398,8070,8
11399,8093,1
11400,8093,8
11401,8093,15
11402,8093,17
11403,8094,8
11404,8094,17
11405,8094,19
11406,8117,1
11407,8117,5
11408,8121,5
11409,8123,5
11410,8123,8
11411,8125,8
11412,8125,15
11413,8126,8
11414,8128,8
11415,8129,7
11416,8130,7
11417,8131,5
11418,8131,15
11419,8132,1
11420,8132,8
11421,8133,8
11422,8136,6
11423,8136,11
11424,8136,16
11425,8137,11
11426,8137,16
11427,8138,11
11428,8138,16
11429,8142,1
11430,8142,6
11431,8143,8
11432,8147,8
11433,8147,16
11434,8154,8
11435,8157,3
11436,8157,9
11437,8157,17
11438,8158,6
11439,8158,8
11440,8167,1
11441,8167,2
11442,8167,15
11443,8169,4
11444,8169,5
11445,8169,9
11446,8169,16
11447,8183,5
11448,8183,8
11449,8187,5
11450,8187,13
11451,8188,8
11452,8189,5
11453,8190,5
11454,8190,8
11455,8190,18
11456,8191,8
11457,8194,8
11458,8195,8
11459,8195,14
11460,8195,15
11461,8196,5
11462,8196,11
11463,8197,8
11464,8197,15
11465,8197,18
11466,8199,8
11467,8199,17
11468,8207,6
11469,8207,17
11470,8208,8
11471,8225,11
11472,8228,14
11473,8235,1
11474,8235,5
11475,8235,15
11476,8236,8
11477,8236,10
11478,8239,5
11479,8239,8
11480,8240,8
11481,8253,1
11482,8253,2
11483,8253,3
11484,8253,5
11485,8253,6
11486,8253,14
11487,8254,5
11488,8254,8
11489,8254,9
11490,8254,15
11491,8256,8
11492,8256,15
11493,8257,1
11494,8257,8
11495,8257,18
11496,8261,8
11497,8263,5
11498,8263,13
11499,8263,15
11500,8264,7
11501,8266,8
11502,8266,13
11503,8267,8
11504,8268,1
11505,8268,17
11506,8273,5
11507,8273,8
11508,8273,15
11509,8275,5
11510,8290,1
11511,8290,6
11512,8327,8
11513,8327,15
11514,8331,5
11515,8332,8
11516,8336,5
11517,8336,15
11518,8337,8
11519,8337,18
11520,8338,8
11521,8340,8
11522,8340,17
11523,8341,2
11524,8341,6
11525,8341,8
11526,8360,2
11527,8360,3
11528,8360,4
11529,8360,5
11530,8360,13
11531,8360,15
11532,8361,1
11533,8361,2
11534,8361,8
11535,8361,16
11536,8361,17
11537,8362,5
11538,8362,8
11539,8362,15
11540,8363,5
11541,8364,8
11542,8366,5
11543,8366,8
11544,8367,8
11545,8368,2
11546,8368,9
11547,8368,12
11548,8369,1
11549,8369,6
11550,8369,11
11551,8369,14
11552,8369,17
11553,8370,1
11554,8370,5
11555,8370,6
11556,8370,8
11557,8371,1
11558,8371,16
11559,8371,17
11560,8372,3
11561,8372,4
11562,8372,5
11563,8373,5
11564,8373,9
11565,8373,17
11566,8376,5
11567,8385,5
11568,8385,15
11569,8387,5
11570,8387,6
11571,8388,5
11572,8388,8
11573,8392,8
11574,8403,1
11575,8403,2
11576,8403,8
11577,8403,15
11578,8403,18
11579,8404,6
11580,8404,14
11581,8404,17
11582,8410,6
11583,8410,8
11584,8410,10
11585,8420,8
11586,8420,10
11587,8422,8
11588,8422,15
11589,8423,4
11590,8423,5
11591,8423,15
11592,8447,16
11593,8451,8
11594,8453,5
11595,8453,15
11596,8459,8
11597,8459,15
11598,8460,13
11599,8460,15
11600,8462,8
11601,8463,8
11602,8464,5
11603,8464,7
11604,8464,8
11605,8465,6
11606,8465,8
11607,8465,10
11608,8465,15
11609,8477,15
11610,8477,16
11611,8482,8
11612,8482,9
11613,8482,11
11614,8484,8
11615,8484,18
11616,8485,2
11617,8485,8
11618,8485,15
11619,8487,4
11620,8487,5
11621,8487,13
11622,8491,6
11623,8491,8
11624,8491,10
11625,8492,8
11626,8492,9
11627,8493,1
11628,8493,8
11629,8493,18
11630,8494,8
11631,8499,8
11632,8502,8
11633,8502,13
11634,8502,15
11635,8504,5
11636,8504,8
11637,8507,6
11638,8507,8
11639,8507,11
11640,8511,5
11641,8522,5
11642,8522,19
11643,8524,8
11644,8525,4
11645,8525,5
11646,8526,2
11647,8526,4
11648,8526,5
11649,8527,6
11650,8527,8
11651,8528,5
11652,8529,5
11653,8529,8
11654,8529,15
11655,8530,8
11656,8530,15
11657,8531,1
11658,8531,5
11659,8531,6
11660,8533,8
11661,8533,15
11662,8534,2
11663,8534,4
11664,8534,8
11665,8535,8
11666,8535,13
11667,8537,1
11668,8537,2
11669,8537,3
11670,8537,4
11671,8537,16
11672,8542,5
11673,8542,13
11674,8544,5
11675,8544,16
11676,8571,5
11677,8571,8
11678,8572,4
11679,8572,8
11680,8574,3
11681,8574,4
11682,8574,5
11683,8574,13
11684,8575,5
11685,8575,8
11686,8576,1
11687,8576,5
11688,8577,7
11689,8580,2
11690,8580,5
11691,8580,9
11692,8580,13
11693,8581,7
11694,8581,8
11695,8582,7
11696,8582,18
11697,8583,2
11698,8583,8
11699,8583,15
11700,8584,8
11701,8584,10
11702,8589,8
11703,8589,18
11704,8591,2
11705,8591,8
11706,8591,16
11707,8596,5
11708,8596,6
11709,8600,6
11710,8600,8
11711,8600,10
11712,8600,17
11713,8604,1
11714,8604,5
11715,8607,2
11716,8607,3
11717,8607,8
11718,8609,5
11719,8610,5
11720,8610,9
11721,8611,5
11722,8612,2
11723,8612,4
11724,8612,8
11725,8614,5
11726,8614,15
11727,8616,4
11728,8616,13
11729,8616,15
11730,8617,8
11731,8618,8
11732,8618,19
11733,8620,5
11734,8620,8
11735,8620,9
11736,8620,14
11737,8622,7
11738,8623,5
11739,8623,15
11740,8625,7
11741,8629,5
11742,8629,9
11743,8633,1
11744,8633,2
11745,8633,5
11746,8633,16
11747,8636,1
11748,8636,2
11749,8636,12
11750,8636,16
11751,8638,8
11752,8638,15
11753,8640,1
11754,8640,2
11755,8640,8
11756,8640,18
11757,8641,5
11758,8642,5
11759,8643,5
11760,8643,15
11761,8644,1
11762,8644,2
11763,8644,16
11764,8644,17
11765,8645,6
11766,8645,8
11767,8650,8
11768,8654,2
11769,8656,6
11770,8656,8
11771,8657,19
11772,8661,2
11773,8661,8
11774,8661,19
11775,8665,1
11776,8665,6
11777,8665,17
11778,8666,1
11779,8666,6
11780,8666,9
11781,8667,8
11782,8667,15
11783,8670,6
11784,8670,11
11785,8670,14
11786,8670,17
11787,8672,8
11788,8675,1
11789,8675,8
11790,8675,18
11791,8684,2
11792,8684,8
11793,8689,5
11794,8689,6
11795,8689,17
11796,8690,5
11797,8690,8
11798,8690,16
11799,8690,18
11800,8695,5
11801,8699,8
11802,8700,2
11803,8700,18
11804,8709,5
11805,8709,15
11806,8711,5
11807,8712,5
11808,8712,15
11809,8713,2
11810,8713,4
11811,8713,9
11812,8713,13
11813,8718,8
11814,8720,5
11815,8722,5
11816,8722,9
11817,8722,15
11818,8724,8
11819,8724,18
11820,8725,5
11821,8725,8
11822,8725,15
11823,8727,8
11824,8730,1
11825,8730,8
11826,8730,18
11827,8743,2
11828,8743,9
11829,8743,16
11830,8745,8
11831,8745,15
11832,8751,6
11833,8751,8
11834,8751,10
11835,8752,8
11836,8752,10
11837,8752,15
11838,8753,7
11839,8754,8
11840,8761,4
11841,8761,8
11842,8763,4
11843,8763,5
11844,8763,13
11845,8765,6
11846,8765,10
11847,8765,17
11848,8766,8
11849,8766,10
11850,8766,14
11851,8767,6
11852,8767,10
11853,8767,17
11854,8768,6
11855,8768,8
11856,8768,10
11857,8772,8
11858,8772,17
11859,8777,8
11860,8779,5
11861,8779,8
11862,8781,17
11863,8783,8
11864,8783,14
11865,8783,17
11866,8784,5
11867,8784,8
11868,8784,15
11869,8785,8
11870,8790,5
11871,8790,11
11872,8795,1
11873,8795,2
11874,8795,8
11875,8795,18
11876,8796,5
11877,8796,13
11878,8797,7
11879,8798,1
11880,8798,6
11881,8798,8
11882,8798,17
11883,8799,5
11884,8799,15
11885,8800,15
11886,8800,16
11887,8807,2
11888,8807,5
11889,8808,5
11890,8808,15
11891,8810,1
11892,8810,11
11893,8810,16
11894,8810,17
11895,8811,1
11896,8811,2
11897,8811,3
11898,8811,9
11899,8813,8
11900,8814,5
11901,8819,13
11902,8820,5
11903,8820,13
11904,8821,5
11905,8821,13
11906,8823,5
11907,8823,6
11908,8827,5
11909,8827,7
11910,8828,8
11911,8828,17
11912,8830,2
11913,8830,8
11914,8830,11
11915,8830,16
11916,8830,17
11917,8831,6
11918,8831,17
11919,8832,1
11920,8832,2
11921,8832,8
11922,8833,8
11923,8833,15
11924,8835,8
11925,8835,17
11926,8836,8
11927,8836,15
11928,8836,17
11929,8838,8
11930,8838,15
11931,8839,11
11932,8840,8
11933,8848,8
11934,8850,2
11935,8850,4
11936,8850,8
11937,8851,5
11938,8853,8
11939,8854,11
11940,8857,8
11941,8859,5
11942,8860,1
11943,8860,6
11944,8860,8
11945,8860,14
11946,8860,17
11947,8861,1
11948,8861,11
11949,8861,16
11950,8861,17
11951,8864,5
11952,8864,8
11953,8865,1
11954,8865,2
11955,8865,16
11956,8866,5
11957,8866,15
11958,8870,8
11959,8870,14
11960,8870,16
11961,8870,17
11962,8871,5
11963,8872,5
11964,8873,2
11965,8873,8
11966,8874,5
11967,8874,11
11968,8879,6
11969,8879,14
11970,8879,17
11971,8880,8
11972,8882,6
11973,8882,8
11974,8882,14
11975,8882,17
11976,8884,5
11977,8884,17
11978,8892,5
11979,8892,11
11980,8893,5
11981,8893,11
11982,8899,8
11983,8903,11
11984,8903,14
11985,8906,11
11986,8907,3
11987,8907,4
11988,8907,5
11989,8908,1
11990,8908,8
11991,8908,17
11992,8910,5
11993,8911,15
11994,8914,8
11995,8914,16
11996,8915,8
11997,8916,5
11998,8916,15
11999,8917,1
12000,8917,2
12001,8917,3
12002,8917,5
12003,8918,5
12004,8918,6
12005,8918,8
12006,8920,8
12007,8921,8
12008,8921,15
12009,8923,8
12010,8923,15
12011,8927,1
12012,8927,5
12013,8927,8
12014,8928,5
12015,8928,11
12016,8929,4
12017,8929,8
12018,8930,7
12019,8931,7
12020,8933,5
12021,8933,8
12022,8935,4
12023,8935,5
12024,8935,15
12025,8937,1
12026,8937,8
12027,8938,7
12028,8943,5
12029,8943,8
12030,8946,5
12031,8947,11
12032,8947,14
12033,8947,17
12034,8948,5
12035,8948,8
12036,8948,15
12037,8949,5
12038,8949,8
12039,8949,15
12040,8950,8
12041,8950,14
12042,8950,17
12043,8951,8
12044,8954,7
12045,8955,6
12046,8955,8
12047,8955,17
12048,8957,11
12049,8957,14
12050,8957,17
12051,8958,8
12052,8961,1
12053,8961,2
12054,8961,3
12055,8961,4
12056,8961,5
12057,8963,8
12058,8963,15
12059,8963,16
12060,8963,17
12061,8964,8
12062,8965,2
12063,8965,3
12064,8965,4
12065,8965,9
12066,8965,12
12067,8966,8
12068,8968,1
12069,8968,2
12070,8968,5
12071,8968,6
12072,8968,17
12073,8969,5
12074,8969,8
12075,8969,15
12076,8970,8
12077,8972,1
12078,8972,2
12079,8972,8
12080,8972,14
12081,8972,17
12082,8973,8
12083,8973,17
12084,8974,2
12085,8974,3
12086,8974,4
12087,8974,5
12088,8977,1
12089,8977,2
12090,8977,8
12091,8977,18
12092,8979,7
12093,8981,8
12094,8981,15
12095,8982,8
12096,8983,1
12097,8983,8
12098,8983,15
12099,8984,1
12100,8984,5
12101,8984,6
12102,8984,17
12103,8985,1
12104,8985,9
12105,8985,11
12106,8985,17
12107,8986,5
12108,8987,7
12109,8988,5
12110,8989,5
12111,8989,13
12112,8998,7
12113,8999,7
12114,9000,7
12115,9001,5
12116,9001,18
12117,9004,2
12118,9004,4
12119,9004,16
12120,9005,8
12121,9005,14
12122,9005,16
12123,9010,8
12124,9010,15
12125,9012,8
12126,9018,7
12127,9018,18
12128,25737,9
12129,25737,11
12130,25744,7
12131,25744,11
12132,25750,5
12133,25750,9
12134,25750,15
12135,25752,5
12136,25753,8
12137,25755,8
12138,25755,11
12139,25763,8
12140,25764,5
12141,25764,8
12142,25764,15
12143,25769,5
12144,25769,15
12145,25771,9
12146,25773,6
12147,25773,8
12148,25774,5
12149,25774,8
12150,25774,15
12151,25777,5
12152,25788,6
12153,25788,8
12154,25792,5
12155,25792,8
12156,25795,5
12157,25795,8
12158,25795,15
12159,25801,5
12160,25801,15
12161,25805,5
12162,25805,8
12163,25805,15
12164,25807,2
12165,25807,6
12166,25807,11
12167,25807,17
12168,25825,8
12169,25825,10
12170,25826,5
12171,25826,15
12172,25827,5
12173,25827,15
12174,25828,6
12175,25828,8
12176,25828,15
12177,25839,5
12178,25839,8
12179,25839,15
12180,25841,8
12181,25842,5
12182,25842,9
12183,25842,15
12184,25850,5
12185,25850,8
12186,25850,15
12187,25852,14
12188,25852,17
12189,25856,8
12190,25856,15
12191,25865,8
12192,25865,10
12193,25868,5
12194,25868,15
12195,25874,5
12196,25874,13
12197,25882,8
12198,25886,8
12199,25886,15
12200,25891,5
12201,25891,9
12202,25891,15
12203,25898,8
12204,25900,8
12205,25901,8
12206,25901,18
12207,25904,8
12208,25904,10
12209,25904,17
12210,25906,8
12211,25906,15
12212,25911,6
12213,25911,10
12214,25911,17
12215,25916,8
12216,25916,18
12217,25920,6
12218,25920,8
12219,25920,10
12220,25920,14
12221,25920,17
12222,25927,8
12223,25927,10
12224,25927,17
12225,25929,8
12226,25929,10
12227,25930,6
12228,25930,8
12229,25930,10
12230,25930,17
12231,25937,13
12232,25937,15
12233,25940,8
12234,25940,10
12235,25940,14
12236,25941,8
12237,25941,15
12238,25945,6
12239,25945,10
12240,25945,15
12241,25947,5
12242,25952,5
12243,25952,8
12244,25962,1
12245,25962,2
12246,25962,15
12247,25965,5
12248,25965,13
12249,25965,15
12250,25971,8
12251,25971,15
12252,25972,8
12253,25972,10
12254,25993,8
12255,25993,15
12256,25995,1
12257,25995,2
12258,25995,8
12259,25996,8
12260,25996,13
12261,25999,8
12262,26003,6
12263,26003,7
12264,26003,18
12265,26005,1
12266,26005,2
12267,26005,8
12268,26007,8
12269,26007,18
12270,26009,8
12271,26009,18
12272,26010,13
12273,26010,15
12274,26012,1
12275,26012,2
12276,26012,8
12277,26013,2
12278,26025,2
12279,26025,8
12280,26052,6
12281,26052,8
12282,26079,8
12283,26082,8
12284,26084,4
12285,26084,5
12286,26084,13
12287,26084,15
12288,26085,2
12289,26085,8
12290,26085,15
12291,26086,8
12292,26086,18
12293,26093,2
12294,26093,3
12295,26093,4
12296,26093,5
12297,26093,8
12298,26093,9
12299,26093,13
12300,26093,15
12301,26094,8
12302,26111,8
12303,26116,11
12304,26116,17
12305,26117,1
12306,26117,6
12307,26117,8
12308,26117,10
12309,26117,17
12310,26122,8
12311,26122,11
12312,26122,18
12313,26125,5
12314,26125,11
12315,26131,8
12316,26131,18
12317,26133,3
12318,26133,4
12319,26133,5
12320,26147,5
12321,26147,8
12322,26147,15
12323,26150,8
12324,26150,18
12325,26151,6
12326,26151,8
12327,26152,1
12328,26152,2
12329,26152,5
12330,26157,11
12331,26160,1
12332,26160,2
12333,26160,3
12334,26160,4
12335,26160,5
12336,26163,7
12337,26163,13
12338,26164,2
12339,26164,9
12340,26171,5
12341,26172,1
12342,26172,6
12343,26172,8
12344,26172,17
12345,26176,7
12346,26176,8
12347,26178,5
12348,26178,8
12349,26178,15
12350,26180,8
12351,26188,8
12352,26198,4
12353,26198,5
12354,26199,5
12355,26199,8
12356,26208,5
12357,26208,8
12358,26208,15
12359,26228,8
12360,26228,15
12361,26229,5
12362,26229,8
12363,26231,6
12364,26231,8
12365,26231,17
12366,26241,8
12367,26242,1
12368,26242,14
12369,26242,17
12370,26251,8
12371,26258,9
12372,26258,19
12373,26265,2
12374,26265,5
12375,26265,11
12376,26265,15
12377,26268,5
12378,26268,14
12379,26271,8
12380,26271,13
12381,26294,5
12382,26294,19
12383,26302,8
12384,26303,11
12385,26303,17
12386,26313,5
12387,26313,8
12388,26317,8
12389,26317,15
12390,26318,5
12391,26318,8
12392,26320,8
12393,26320,11
12394,26320,16
12395,26322,1
12396,26322,6
12397,26322,8
12398,26323,5
12399,26324,5
12400,26324,8
12401,26325,7
12402,26325,18
12403,26326,8
12404,26338,5
12405,26338,15
12406,26342,6
12407,26342,14
12408,26342,17
12409,26346,8
12410,26349,6
12411,26349,17
12412,26350,8
12413,26366,7
12414,26371,8
12415,26371,19
12416,26375,1
12417,26375,5
12418,26375,6
12419,26386,5
12420,26386,17
12421,26391,8
12422,26391,13
12423,26391,15
12424,26393,1
12425,26393,17
12426,26394,8
12427,26394,15
12428,26400,7
12429,26403,3
12430,26403,4
12431,26403,9
12432,26404,8
12433,26409,11
12434,26409,16
12435,26413,1
12436,26413,5
12437,26414,5
12438,26414,8
12439,26422,5
12440,26422,8
12441,26422,13
12442,26425,1
12443,26425,5
12444,26430,8
12445,26435,5
12446,26435,15
12447,26462,6
12448,26462,8
12449,26462,17
12450,26464,1
12451,26464,6
12452,26464,8
12453,26467,8
12454,26467,16
12455,26471,5
12456,26471,7
12457,26472,2
12458,26472,8
12459,26480,1
12460,26480,14
12461,26480,16
12462,26485,8
12463,26487,8
12464,26492,9
12465,26492,11
12466,26492,16
12467,26492,17
12468,26494,8
12469,26501,5
12470,26501,15
12471,26505,5
12472,26509,5
12473,26509,8
12474,26509,15
12475,26509,16
12476,26513,1
12477,26513,2
12478,26513,5
12479,26513,16
12480,26524,7
12481,26528,4
12482,26528,8
12483,26547,1
12484,26547,5
12485,26547,6
12486,26547,17
12487,26554,8
12488,26554,14
12489,26554,16
12490,26555,5
12491,26562,8
12492,26564,8
12493,26564,13
12494,26574,5
12495,26574,8
12496,26578,8
12497,26581,7
12498,26585,6
12499,26585,8
12500,26585,17
12501,26587,6
12502,26587,8
12503,26587,15
12504,26599,5
12505,26599,8
12506,26599,15
12507,26603,9
12508,26603,11
12509,26603,16
12510,26603,17
12511,26606,1
12512,26606,9
12513,26606,11
12514,26606,15
12515,26614,1
12516,26614,2
12517,26614,8
12518,26614,14
12519,26614,17
12520,26622,8
12521,26631,3
12522,26631,9
12523,26631,14
12524,26649,2
12525,26649,8
12526,26649,19
12527,26655,7
12528,26662,2
12529,26662,3
12530,26662,4
12531,26662,8
12532,26662,9
12533,26663,6
12534,26663,15
12535,26663,17
12536,26680,5
12537,26680,13
12538,26680,15
12539,26684,5
12540,26684,11
12541,26686,5
12542,26686,9
12543,26689,8
12544,26693,8
12545,26693,9
12546,26693,11
12547,26693,14
12548,26693,17
12549,26694,8
12550,26695,8
12551,26700,5
12552,26700,6
12553,26701,1
12554,26701,3
12555,26701,6
12556,26701,8
12557,26701,10
12558,26701,14
12559,26701,16
12560,26701,17
12561,26702,8
12562,26702,11
12563,26702,17
12564,26704,6
12565,26704,8
12566,26704,17
12567,26712,7
12568,26726,5
12569,26729,7
12570,26731,6
12571,26731,8
12572,26731,17
12573,26732,5
12574,26736,1
12575,26736,6
12576,26736,17
12577,26737,6
12578,26737,8
12579,26749,8
12580,26749,9
12581,26750,2
12582,26750,8
12583,26750,19
12584,26775,5
12585,26775,13
12586,26775,15
12587,26776,2
12588,26776,3
12589,26776,5
12590,26776,9
12591,26776,15
12592,26782,8
12593,26782,13
12594,26784,6
12595,26784,8
12596,26788,5
12597,26788,8
12598,26791,8
12599,26791,15
12600,26791,17
12601,26791,18
12602,26797,7
12603,26809,8
12604,26810,8
12605,26812,8
12606,26819,1
12607,26819,16
12608,26835,5
12609,26835,17
12610,26838,5
12611,26838,8
12612,26840,1
12613,26840,5
12614,26840,6
12615,26840,8
12616,26842,1
12617,26842,2
12618,26842,5
12619,26842,8
12620,26843,5
12621,26843,15
12622,26850,8
12623,26854,1
12624,26854,6
12625,26854,11
12626,26865,1
12627,26865,8
12628,26870,5
12629,26886,1
12630,26903,3
12631,26903,8
12632,26903,15
12633,26915,5
12634,26915,8
12635,26947,6
12636,26947,17
12637,26974,8
12638,26999,2
12639,26999,3
12640,26999,4
12641,26999,13
12642,26999,15
12643,27002,1
12644,27002,7
12645,27002,8
12646,27002,17
12647,27005,6
12648,27005,8
12649,27005,14
12650,27005,17
12651,27020,8
12652,27020,15
12653,27022,1
12654,27022,6
12655,27022,17
12656,27032,1
12657,27032,2
12658,27032,5
12659,27032,16
12660,27032,17
12661,27075,4
12662,27075,5
12663,27075,9
12664,27109,1
12665,27109,6
12666,27109,8
12667,27109,17
12668,27156,1
12669,27156,3
12670,27156,8
12671,27156,9
12672,27156,16
12673,27178,5
12674,27178,15
12675,27186,2
12676,27186,3
12677,27186,4
12678,27186,9
12679,27193,1
12680,27193,5
12681,27251,2
12682,27251,5
12683,27251,9
12684,27253,3
12685,27253,4
12686,27253,5
12687,27255,8
12688,27266,8
12689,27266,9
12690,27266,15
12691,27266,16
12692,27317,8
12693,27317,11
12694,27317,14
12695,27317,15
12696,27317,17
12697,27322,7
12698,27329,7
12699,27334,7
12700,27338,8
12701,27338,11
12702,27338,14
12703,27338,17
12704,27351,11
12705,27369,3
12706,27369,5
12707,27373,8
12708,27376,1
12709,27376,8
12710,27376,17
12711,27397,6
12712,27397,8
12713,27397,14
12714,27397,17
12715,27397,18
12716,27410,8
12717,27410,18
12718,27416,5
12719,27416,8
12720,27416,15
12721,27423,2
12722,27423,5
12723,27441,1
12724,27441,3
12725,27441,11
12726,27478,5
12727,27482,11
12728,27482,14
12729,27482,16
12730,27523,5
12731,27523,15
12732,27544,5
12733,27555,5
12734,27592,6
12735,27592,8
12736,27604,11
12737,27604,14
12738,27604,17
12739,27611,8
12740,27611,16
12741,27611,18
12742,27646,8
12743,27648,5
12744,27648,8
12745,27660,1
12746,27660,3
12747,27660,8
12748,27660,16
12749,27664,8
12750,27674,5
12751,27674,6
12752,27674,8
12753,27674,14
12754,27674,17
12755,27685,5
12756,27689,1
12757,27689,6
12758,27689,17
12759,27700,8
12760,27704,1
12761,27704,8
12762,27704,17
12763,27704,18
12764,27706,2
12765,27706,4
12766,27706,5
12767,27706,9
12768,27713,7
12769,27721,8
12770,27721,14
12771,27721,15
12772,27721,18
12773,27722,8
12774,27722,15
12775,27724,8
12776,27727,8
12777,27727,15
12778,27728,1
12779,27728,3
12780,27728,8
12781,27728,16
12782,27728,17
12783,27731,2
12784,27731,3
12785,27731,4
12786,27731,9
12787,27741,8
12788,27741,15
12789,27751,8
12790,27751,11
12791,27751,14
12792,27751,17
12793,27768,8
12794,27772,11
12795,27773,14
12796,27773,17
12797,27778,9
12798,27778,11
12799,27783,5
12800,27783,8
12801,27784,11
12802,27784,14
12803,27788,8
12804,27788,14
12805,27788,16
12806,27788,17
12807,27790,4
12808,27790,5
12809,27790,6
12810,27790,8
12811,27790,9
12812,27792,5
12813,27792,8
12814,27792,9
12815,27792,13
12816,27792,15
12817,27793,1
12818,27793,11
12819,27793,16
12820,27793,18
12821,27798,11
12822,27800,2
12823,27800,3
12824,27800,9
12825,27800,13
12826,27800,16
12827,27801,1
12828,27801,17
12829,27802,1
12830,27802,6
12831,27802,8
12832,27802,17
12833,27803,8
12834,27808,5
12835,27808,8
12836,27808,15
12837,27812,7
12838,27812,13
12839,27815,8
12840,27816,1
12841,27816,2
12842,27816,8
12843,27816,18
12844,27821,8
12845,27821,17
12846,27822,8
12847,27822,17
12848,27826,5
12849,27826,8
12850,27826,15
12851,27831,6
12852,27831,8
12853,27831,17
12854,27834,8
12855,27837,1
12856,27837,2
12857,27838,8
12858,27838,17
12859,27839,8
12860,27839,11
12861,27839,14
12862,27839,17
12863,27846,7
12864,27850,7
12865,27851,8
12866,27851,15
12867,27857,8
12868,27857,13
12869,27857,15
12870,27867,1
12871,27867,8
12872,27869,1
12873,27869,8
12874,27869,18
12875,27871,8
12876,27873,7
12877,27875,6
12878,27875,7
12879,27875,8
12880,27876,5
12881,27876,8
12882,27878,7
12883,27879,7
12884,27882,7
12885,27899,5
12886,27899,7
12887,27899,8
12888,27904,3
12889,27904,8
12890,27904,14
12891,27904,16
12892,27904,17
12893,27912,7
12894,27922,5
12895,27922,7
12896,30707,8
12897,30712,6
12898,30712,8
12899,30712,10
